ACCLASS,VISIBILITY,LIGHT,INJURY,INVTYPE,INITDIR,DIVISION,COLLISION_DATE,COLLISION_YEAR,COLLISION_TIME,HOUR,WEATHER,NEIGHBOURHOOD
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D31,2021-07-02,2021,2021-07-02T17:11:00Z,17,Adverse,Oakdale-Beverley Heights
Fatal,Clear,Other,Fatal,Pedestrian,West,D55,2021-07-03,2021,2021-07-03T22:33:00Z,22,Clear,South Riverdale
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D43,2021-07-06,2021,2021-07-06T14:55:00Z,14,Clear,Golfdale-Cedarbrae-Woburn
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D55,2021-07-07,2021,2021-07-07T11:56:00Z,11,Clear,Danforth
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D33,2021-07-14,2021,2021-07-14T14:40:00Z,14,Clear,Banbury-Don Mills
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,South,D32,2021-07-19,2021,2021-07-19T17:40:00Z,17,Clear,Yonge-Doris
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D13,2021-07-19,2021,2021-07-19T19:15:00Z,19,Clear,Briar Hill-Belgravia
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D23,2021-07-19,2021,2021-07-19T23:43:00Z,23,Clear,Humber Heights-Westmount
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D55,2021-07-23,2021,2021-07-23T13:35:00Z,13,Clear,Victoria Village
Fatal,Clear,Other,Fatal,Pedestrian,Unknown,D41,2021-07-23,2021,2021-07-23T21:10:00Z,21,Clear,Birchcliffe-Cliffside
Non-Fatal Injury,Rain,Daylight,Major,Pedestrian,South,D22,2021-07-24,2021,2021-07-24T13:11:00Z,13,Adverse,Stonegate-Queensway
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D14,2021-07-26,2021,2021-07-26T15:32:00Z,15,Clear,Harbourfront-CityPlace
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D41,2021-08-03,2021,2021-08-03T12:30:00Z,12,Clear,Oakridge
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D42,2021-08-04,2021,2021-08-04T14:41:00Z,14,Clear,Tam O'Shanter-Sullivan
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,North,D52,2021-08-07,2021,2021-08-07T22:36:00Z,22,Clear,Harbourfront-CityPlace
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D13,2021-08-10,2021,2021-08-10T15:25:00Z,15,Clear,Corso Italia-Davenport
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D14,2021-08-13,2021,2021-08-13T23:55:00Z,23,Clear,Annex
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D22,2021-08-17,2021,2021-08-17T15:04:00Z,15,Clear,Princess-Rosethorn
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D51,2021-08-17,2021,2021-08-17T19:00:00Z,19,Clear,St Lawrence-East Bayfront-The Islands
Fatal,Clear,Daylight,Fatal,Pedestrian,East,D32,2021-08-18,2021,2021-08-18T14:42:00Z,14,Clear,Yonge-Doris
Fatal,Clear,Daylight,Fatal,Cyclist,North,D52,2021-08-18,2021,2021-08-18T18:10:00Z,18,Clear,Bay-Cloverhill
Non-Fatal Injury,Clear,Other,Major,Pedestrian,West,D23,2021-08-18,2021,2021-08-18T22:40:00Z,22,Clear,Kingsview Village-The Westway
Fatal,Clear,Daylight,Fatal,Pedestrian,Unknown,D43,2021-08-20,2021,2021-08-20T20:20:00Z,20,Clear,Morningside
Fatal,Clear,Daylight,Fatal,Pedestrian,North,D14,2021-08-27,2021,2021-08-27T14:00:00Z,14,Clear,Fort York-Liberty Village
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D12,2021-08-31,2021,2021-08-31T13:45:00Z,13,Clear,Weston
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,North,D55,2021-08-31,2021,2021-08-31T15:53:00Z,15,Clear,Danforth
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,North,D55,2021-09-02,2021,2021-09-02T11:17:00Z,11,Clear,South Riverdale
Non-Fatal Injury,Clear,Other,Major,Cyclist,West,D51,2021-09-10,2021,2021-09-10T19:26:00Z,19,Clear,Downtown Yonge East
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D14,2021-09-18,2021,2021-09-18T23:49:00Z,23,Clear,Fort York-Liberty Village
Fatal,Clear,Daylight,Fatal,Pedestrian,Unknown,D42,2021-09-20,2021,2021-09-20T10:33:00Z,10,Clear,Tam O'Shanter-Sullivan
Non-Fatal Injury,Rain,Other,Major,Pedestrian,North,D53,2021-09-22,2021,2021-09-22T20:06:00Z,20,Adverse,Annex
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D22,2021-09-24,2021,2021-09-24T11:29:00Z,11,Clear,Kingsway South
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D43,2021-09-26,2021,2021-09-26T22:45:00Z,22,Clear,Cliffcrest
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D32,2021-09-29,2021,2021-09-29T18:14:00Z,18,Clear,Willowdale West
Non-Fatal Injury,Clear,Daylight,Minor,Pedestrian,South,D32,2021-09-29,2021,2021-09-29T18:14:00Z,18,Clear,Willowdale West
Fatal,Clear,Dark,Fatal,Pedestrian,South,D41,2021-10-01,2021,2021-10-01T20:39:00Z,20,Clear,Kennedy Park
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D33,2021-10-04,2021,2021-10-04T11:50:00Z,11,Adverse,Bayview Woods-Steeles
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D52,2021-10-08,2021,2021-10-08T19:12:00Z,19,Clear,Yonge-Bay Corridor
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D53,2021-10-12,2021,2021-10-12T13:56:00Z,13,Clear,Lawrence Park South
Fatal,Clear,Other,Fatal,Pedestrian,South,D33,2021-10-13,2021,2021-10-13T19:27:00Z,19,Clear,Banbury-Don Mills
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D52,2021-10-15,2021,2021-10-15T14:50:00Z,14,Clear,Wellington Place
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D53,2021-10-16,2021,2021-10-16T19:17:00Z,19,Clear,Annex
Fatal,Clear,Daylight,Fatal,Pedestrian,North,D41,2021-10-19,2021,2021-10-19T11:40:00Z,11,Clear,Birchcliffe-Cliffside
Fatal,Clear,Other,Fatal,Pedestrian,North,D55,2021-10-19,2021,2021-10-19T21:36:00Z,21,Clear,Old East York
Non-Fatal Injury,Rain,Other,Major,Pedestrian,North,D43,2021-10-21,2021,2021-10-21T22:22:00Z,22,Adverse,Eglinton East
Non-Fatal Injury,Rain,Daylight,Major,Pedestrian,East,D53,2021-10-25,2021,2021-10-25T12:55:00Z,12,Adverse,Yonge-Eglinton
Fatal,Rain,Other,Fatal,Pedestrian,South,D22,2021-10-25,2021,2021-10-25T18:35:00Z,18,Adverse,New Toronto
Non-Fatal Injury,Rain,Other,Major,Pedestrian,South,D31,2021-10-29,2021,2021-10-29T23:00:00Z,23,Adverse,Humber Summit
Fatal,Rain,Other,Fatal,Pedestrian,East,D41,2021-10-30,2021,2021-10-30T18:40:00Z,18,Adverse,Dorset Park
Non-Fatal Injury,Clear,Other,Major,Cyclist,North,D42,2021-11-01,2021,2021-11-01T22:05:00Z,22,Clear,Tam O'Shanter-Sullivan
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D22,2021-11-05,2021,2021-11-05T17:11:00Z,17,Clear,Etobicoke City Centre
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D42,2021-11-06,2021,2021-11-06T12:05:00Z,12,Clear,Agincourt North
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D53,2021-11-09,2021,2021-11-09T10:13:00Z,10,Clear,Annex
Non-Fatal Injury,Rain,Daylight,Major,Pedestrian,West,D13,2021-11-09,2021,2021-11-09T15:50:00Z,15,Adverse,Yorkdale-Glen Park
Non-Fatal Injury,Rain,Other,Major,Pedestrian,Unknown,D12,2021-11-12,2021,2021-11-12T20:09:00Z,20,Adverse,Weston-Pelham Park
Fatal,Clear,Other,Fatal,Pedestrian,West,D55,2021-11-12,2021,2021-11-12T20:30:00Z,20,Adverse,South Riverdale
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D14,2021-11-16,2021,2021-11-16T23:30:00Z,23,Clear,Fort York-Liberty Village
Non-Fatal Injury,Rain,Dark,Major,Pedestrian,Unknown,D22,2021-11-17,2021,2021-11-17T18:56:00Z,18,Adverse,Humber Bay Shores
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D55,2021-11-24,2021,2021-11-24T18:10:00Z,18,Clear,North Riverdale
Non-Fatal Injury,Rain,Other,Major,Cyclist,West,D55,2021-11-30,2021,2021-11-30T17:00:00Z,17,Adverse,Old East York
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,North,D11,2021-11-30,2021,2021-11-30T17:21:00Z,17,Adverse,Runnymede-Bloor West Village
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,North,D23,2021-12-03,2021,2021-12-03T18:26:00Z,18,Clear,West Humber-Clairville
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D11,2021-12-07,2021,2021-12-07T18:25:00Z,18,Clear,Little Portugal
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D14,2021-12-07,2021,2021-12-07T19:04:00Z,19,Clear,University
Fatal,Clear,Dark,Fatal,Pedestrian,Unknown,D51,2021-12-10,2021,2021-12-10T23:45:00Z,23,Clear,St Lawrence-East Bayfront-The Islands
Fatal,Clear,Daylight,Fatal,Pedestrian,West,D41,2021-12-11,2021,2021-12-11T11:32:00Z,11,Adverse,Eglinton East
Fatal,Other,Other,Fatal,Pedestrian,South,D42,2021-12-12,2021,2021-12-12T19:30:00Z,19,Clear,Tam O'Shanter-Sullivan
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D23,2021-12-13,2021,2021-12-13T14:30:00Z,14,Clear,Mount Olive-Silverstone-Jamestown
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D42,2021-12-17,2021,2021-12-17T22:34:00Z,22,Clear,Agincourt South-Malvern West
Fatal,Clear,Daylight,None,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Fatal,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Major,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Minor,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Minor,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Major,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Fatal,Clear,Daylight,Minor,Pedestrian,Unknown,D51,2021-12-26,2021,2021-12-26T14:02:00Z,14,Clear,Downtown Yonge East
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D14,2022-01-06,2022,2022-01-06T12:09:00Z,12,Clear,Palmerston-Little Italy
Fatal,Clear,Dark,Fatal,Pedestrian,South,D41,2022-01-06,2022,2022-01-06T19:42:00Z,19,Clear,Bendale South
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D31,2022-01-13,2022,2022-01-13T21:30:00Z,21,Clear,Humbermede
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D13,2022-01-14,2022,2022-01-14T14:41:00Z,14,Clear,Junction-Wallace Emerson
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D42,2022-01-22,2022,2022-01-22T19:14:00Z,19,Unknown,Agincourt North
Fatal,Clear,Other,Fatal,Pedestrian,West,D12,2022-01-22,2022,2022-01-22T23:06:00Z,23,Clear,Pelmo Park-Humberlea
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D31,2022-01-27,2022,2022-01-27T14:47:00Z,14,Adverse,Glenfield-Jane Heights
Fatal,Clear,Daylight,Fatal,Pedestrian,East,D22,2022-01-28,2022,2022-01-28T15:06:00Z,15,Clear,Etobicoke City Centre
Non-Fatal Injury,Other,Dusk,Major,Pedestrian,South,D31,2022-02-03,2022,2022-02-03T16:55:00Z,16,Adverse,Black Creek
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D32,2022-02-04,2022,2022-02-04T16:23:00Z,16,Adverse,Avondale
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,Unknown,D41,2022-02-08,2022,2022-02-08T20:39:00Z,20,Clear,Clairlea-Birchmount
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D53,2022-02-10,2022,2022-02-10T19:00:00Z,19,Clear,North Toronto
Fatal,Clear,Daylight,Fatal,Pedestrian,North,D52,2022-02-18,2022,2022-02-18T11:44:00Z,11,Adverse,Yonge-Bay Corridor
Non-Fatal Injury,Snow,Other,Major,Pedestrian,North,D53,2022-02-25,2022,2022-02-25T22:16:00Z,22,Adverse,Leaside-Bennington
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D22,2022-02-26,2022,2022-02-26T14:30:00Z,14,Clear,Etobicoke City Centre
Fatal,Clear,Daylight,Fatal,Pedestrian,East,D42,2022-02-28,2022,2022-02-28T10:50:00Z,10,Clear,Agincourt North
Fatal,Clear,Daylight,Fatal,Pedestrian,Unknown,D51,2022-03-06,2022,2022-03-06T15:21:00Z,15,Clear,Downtown Yonge East
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,Unknown,D55,2022-03-06,2022,2022-03-06T22:33:00Z,22,Clear,Blake-Jones
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D42,2022-03-11,2022,2022-03-11T14:45:00Z,14,Clear,Morningside Heights
Non-Fatal Injury,Other,Other,Major,Pedestrian,None,D53,2022-03-16,2022,2022-03-16T19:45:00Z,19,Clear,Thorncliffe Park
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D31,2022-03-29,2022,2022-03-29T17:18:00Z,17,Clear,Oakdale-Beverley Heights
Fatal,Clear,Daylight,Fatal,Pedestrian,South,D22,2022-03-31,2022,2022-03-31T17:36:00Z,17,Clear,Humber Bay Shores
Fatal,Clear,Daylight,Fatal,Pedestrian,South,D22,2022-03-31,2022,2022-03-31T17:36:00Z,17,Clear,Humber Bay Shores
Fatal,Clear,Other,Fatal,Pedestrian,Unknown,D11,2022-04-05,2022,2022-04-05T12:05:00Z,12,Clear,Junction-Wallace Emerson
Fatal,Clear,Daylight,Fatal,Pedestrian,West,D31,2022-04-05,2022,2022-04-05T12:30:00Z,12,Clear,Humbermede
Non-Fatal Injury,Clear,Other,Major,Cyclist,South,D13,2022-04-14,2022,2022-04-14T20:42:00Z,20,Clear,Caledonia-Fairbank
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D52,2022-04-16,2022,2022-04-16T16:35:00Z,16,Clear,Yonge-Bay Corridor
Non-Fatal Injury,Rain,Other,Major,Cyclist,East,D42,2022-04-18,2022,2022-04-18T21:20:00Z,21,Adverse,Milliken
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,South,D52,2022-04-22,2022,2022-04-22T10:00:00Z,10,Clear,Wellington Place
Non-Fatal Injury,Rain,Daylight,Major,Pedestrian,North,D55,2022-04-25,2022,2022-04-25T13:45:00Z,13,Adverse,North Riverdale
Fatal,Clear,Daylight,Fatal,Pedestrian,West,D33,2022-04-26,2022,2022-04-26T11:49:00Z,11,Clear,Bayview Woods-Steeles
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D42,2022-04-27,2022,2022-04-27T21:35:00Z,21,Clear,Malvern West
Non-Fatal Injury,Clear,Other,Major,Cyclist,North,D31,2022-05-04,2022,2022-05-04T23:15:00Z,23,Clear,York University Heights
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D41,2022-05-10,2022,2022-05-10T17:28:00Z,17,Clear,Bendale-Glen Andrew
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D31,2022-05-18,2022,2022-05-18T16:42:00Z,16,Clear,Downsview
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D14,2022-05-22,2022,2022-05-22T14:43:00Z,14,Clear,Dufferin Grove
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D14,2022-05-25,2022,2022-05-25T16:56:00Z,16,Clear,Trinity-Bellwoods
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D51,2022-05-30,2022,2022-05-30T18:47:00Z,18,Clear,St Lawrence-East Bayfront-The Islands
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D33,2022-05-30,2022,2022-05-30T20:12:00Z,20,Clear,Banbury-Don Mills
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,None,D11,2022-06-03,2022,2022-06-03T12:40:00Z,12,Clear,High Park-Swansea
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D14,2022-06-05,2022,2022-06-05T16:25:00Z,16,Clear,South Parkdale
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D14,2022-06-08,2022,2022-06-08T15:54:00Z,15,Clear,Trinity-Bellwoods
Non-Fatal Injury,Clear,Other,Major,Pedestrian,None,D53,2022-06-11,2022,2022-06-11T12:36:00Z,12,Clear,Mount Pleasant East
Non-Fatal Injury,Clear,Daylight,Minimal,Cyclist,West,D14,2022-06-14,2022,2022-06-14T11:59:00Z,11,Clear,Palmerston-Little Italy
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D14,2022-06-14,2022,2022-06-14T11:59:00Z,11,Clear,Palmerston-Little Italy
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D53,2022-06-16,2022,2022-06-16T19:30:00Z,19,Clear,Thorncliffe Park
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D55,2022-06-18,2022,2022-06-18T18:55:00Z,18,Clear,Old East York
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D41,2022-06-18,2022,2022-06-18T20:15:00Z,20,Clear,Kennedy Park
Non-Fatal Injury,Clear,Other,Major,Cyclist,West,D14,2022-06-27,2022,2022-06-27T23:08:00Z,23,Clear,West Queen West
Fatal,Clear,Other,Fatal,Pedestrian,Unknown,D52,2022-07-01,2022,2022-07-01T23:41:00Z,23,Adverse,Yonge-Bay Corridor
Fatal,Clear,Other,Major,Pedestrian,Unknown,D52,2022-07-01,2022,2022-07-01T23:41:00Z,23,Adverse,Yonge-Bay Corridor
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,North,D14,2022-07-02,2022,2022-07-02T18:09:00Z,18,Clear,Wellington Place
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D14,2022-07-06,2022,2022-07-06T19:45:00Z,19,Clear,South Parkdale
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,South,D31,2022-07-07,2022,2022-07-07T16:05:00Z,16,Clear,York University Heights
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D14,2022-07-12,2022,2022-07-12T14:07:00Z,14,Clear,South Parkdale
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D31,2022-07-12,2022,2022-07-12T15:08:00Z,15,Clear,Glenfield-Jane Heights
Non-Fatal Injury,Clear,Dark,Major,Pedestrian,West,D43,2022-07-13,2022,2022-07-13T23:38:00Z,23,Clear,Eglinton East
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D22,2022-07-14,2022,2022-07-14T16:00:00Z,16,Clear,Alderwood
Non-Fatal Injury,Clear,Dark,Major,Cyclist,South,D13,2022-07-15,2022,2022-07-15T23:17:00Z,23,Clear,Humewood-Cedarvale
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D43,2022-07-19,2022,2022-07-19T12:45:00Z,12,Clear,Morningside
Fatal,Clear,Daylight,Fatal,Pedestrian,Unknown,D41,2022-07-21,2022,2022-07-21T15:10:00Z,15,Clear,Clairlea-Birchmount
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D13,2022-07-22,2022,2022-07-22T18:15:00Z,18,Clear,Corso Italia-Davenport
Non-Fatal Injury,Rain,Other,Major,Pedestrian,Unknown,D23,2022-07-24,2022,2022-07-24T22:54:00Z,22,Adverse,West Humber-Clairville
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D32,2022-07-29,2022,2022-07-29T11:56:00Z,11,Clear,Clanton Park
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D42,2022-07-30,2022,2022-07-30T22:01:00Z,22,Clear,Steeles
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D42,2022-07-30,2022,2022-07-30T22:01:00Z,22,Clear,Steeles
Fatal,Clear,Daylight,Fatal,Pedestrian,North,D22,2022-08-03,2022,2022-08-03T18:00:00Z,18,Clear,Mimico-Queensway
Non-Fatal Injury,Clear,Other,Major,Pedestrian,North,D55,2022-08-05,2022,2022-08-05T22:31:00Z,22,Clear,The Beaches
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D55,2022-08-12,2022,2022-08-12T16:20:00Z,16,Clear,Flemingdon Park
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,South,D14,2022-08-12,2022,2022-08-12T21:05:00Z,21,Clear,South Parkdale
Non-Fatal Injury,Clear,Other,Major,Cyclist,South,D42,2022-08-22,2022,2022-08-22T19:58:00Z,19,Adverse,West Rouge
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D22,2022-08-30,2022,2022-08-30T19:10:00Z,19,Clear,Edenbridge-Humber Valley
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D22,2022-08-30,2022,2022-08-30T19:10:00Z,19,Clear,Edenbridge-Humber Valley
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,West,D13,2022-08-31,2022,2022-08-31T11:47:00Z,11,Clear,Caledonia-Fairbank
Fatal,Clear,Dark,Fatal,Cyclist,East,D31,2022-09-03,2022,2022-09-03T21:00:00Z,21,Clear,Downsview
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D41,2022-09-06,2022,2022-09-06T22:22:00Z,22,Clear,Kennedy Park
Property Damage O,Clear,Other,Major,Pedestrian,Unknown,D53,2022-09-08,2022,2022-09-08T20:33:00Z,20,Clear,Lawrence Park South
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D32,2022-09-09,2022,2022-09-09T17:52:00Z,17,Clear,Clanton Park
Non-Fatal Injury,Clear,Daylight,None,Cyclist,West,D51,2022-09-14,2022,2022-09-14T14:36:00Z,14,Clear,Downtown Yonge East
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D14,2022-09-15,2022,2022-09-15T12:57:00Z,12,Clear,Kensington-Chinatown
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D22,2022-09-24,2022,2022-09-24T11:00:00Z,11,Clear,Stonegate-Queensway
Non-Fatal Injury,Rain,Other,Major,Pedestrian,None,D55,2022-09-26,2022,2022-09-26T19:09:00Z,19,Adverse,Danforth East York
Non-Fatal Injury,Rain,Dark,Major,Pedestrian,Unknown,D43,2022-09-26,2022,2022-09-26T19:20:00Z,19,Adverse,West Hill
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D31,2022-09-28,2022,2022-09-28T20:12:00Z,20,Clear,Oakdale-Beverley Heights
Non-Fatal Injury,Clear,Daylight,Minimal,Pedestrian,Unknown,D51,2022-09-30,2022,2022-09-30T17:31:00Z,17,Clear,Moss Park
Non-Fatal Injury,Clear,Daylight,Minimal,Pedestrian,Unknown,D51,2022-09-30,2022,2022-09-30T17:31:00Z,17,Clear,Moss Park
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,North,D13,2022-10-07,2022,2022-10-07T11:03:00Z,11,Clear,Oakwood Village
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D32,2022-10-09,2022,2022-10-09T10:21:00Z,10,Clear,Westminster-Branson
Non-Fatal Injury,Clear,Other,Major,Pedestrian,South,D23,2022-10-14,2022,2022-10-14T21:18:00Z,21,Clear,West Humber-Clairville
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,East,D14,2022-10-24,2022,2022-10-24T17:15:00Z,17,Clear,Palmerston-Little Italy
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D11,2022-10-25,2022,2022-10-25T10:28:00Z,10,Clear,High Park-Swansea
Non-Fatal Injury,Rain,Daylight,Major,Pedestrian,North,D42,2022-10-26,2022,2022-10-26T14:20:00Z,14,Adverse,Milliken
Non-Fatal Injury,Clear,Daylight,Minor,Cyclist,West,D14,2022-10-28,2022,2022-10-28T15:48:00Z,15,Clear,Dufferin Grove
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D14,2022-10-28,2022,2022-10-28T19:53:00Z,19,Clear,Annex
Non-Fatal Injury,Clear,Other,Major,Cyclist,West,D32,2022-11-02,2022,2022-11-02T11:27:00Z,11,Clear,Bridle Path-Sunnybrook-York Mills
Non-Fatal Injury,Other,Daylight,Major,Pedestrian,East,D33,2022-11-03,2022,2022-11-03T15:00:00Z,15,Clear,Hillcrest Village
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D14,2022-11-05,2022,2022-11-05T21:00:00Z,21,Clear,University
Non-Fatal Injury,Clear,Other,Major,Pedestrian,East,D31,2022-11-08,2022,2022-11-08T18:08:00Z,18,Clear,Humber Summit
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,East,D33,2022-11-09,2022,2022-11-09T14:22:00Z,14,Clear,Bayview Woods-Steeles
Non-Fatal Injury,Clear,Other,Major,Cyclist,West,D14,2022-11-09,2022,2022-11-09T18:12:00Z,18,Clear,Trinity-Bellwoods
Non-Fatal Injury,Clear,Other,Major,Pedestrian,Unknown,D31,2022-11-12,2022,2022-11-12T20:30:00Z,20,Clear,York University Heights
Non-Fatal Injury,Clear,Other,Major,Cyclist,South,D11,2022-11-13,2022,2022-11-13T18:38:00Z,18,Clear,Roncesvalles
Non-Fatal Injury,Clear,Other,Major,Pedestrian,West,D23,2022-11-15,2022,2022-11-15T16:56:00Z,16,Adverse,Mount Olive-Silverstone-Jamestown
Non-Fatal Injury,Snow,Other,Major,Pedestrian,East,D32,2022-11-15,2022,2022-11-15T21:27:00Z,21,Adverse,Clanton Park
Non-Fatal Injury,Clear,Daylight,Major,Cyclist,West,D42,2022-11-21,2022,2022-11-21T16:09:00Z,16,Clear,West Rouge
Fatal,Clear,Daylight,Fatal,Cyclist,East,D53,2022-11-23,2022,2022-11-23T16:27:00Z,16,Clear,Rosedale-Moore Park
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,North,D14,2022-11-25,2022,2022-11-25T12:51:00Z,12,Clear,Little Portugal
Non-Fatal Injury,Clear,Daylight,Major,Pedestrian,Unknown,D22,2022-11-26,2022,2022-11-26T12:48:00Z,12,Clear,Long Branch
Non-Fatal Injury,Rain,Other,Major,Pedestrian,West,D14,2022-11-27,2022,2022-11-27T18:10:00Z,18,Adverse,Harbourfront-CityPlace
Property Damage O,Rain,Other,Major,Pedestrian,South,D23,2022-11-27,2022,2022-11-27T19:43:00Z,19,Adverse,Thistletown-Beaumond Heights
